target_object_id,target_name,target_file,target_specificity,best_candidate_repository,best_candidate_commit_sha,best_candidate_expression,equivalence_class,exact_match_type,explicit_map,notes
OPENAI-17949,cubic_tail_antitone,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17950,cubic_tail_nonneg,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17951,cubic_lower_le_bessel,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17952,bessel_one_gt_quarter,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17953,profile_gt_quarter,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17954,profile_pos,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17955,alternating_tail_nonneg,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17956,bessel_le_odd_partial_sum,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17957,bessel_one_le_one,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17958,bessel_zero_lt_neg_eighteen_hundredths,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17959,bessel_one_add_mul_deriv,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17960,bessel_one_log_slope_gt,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17961,profile_log_slope_at_four,NavierStokes/AxisSeries.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17962,axisFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17963,partialEta_axisFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17964,T_axisFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17965,Z_axisFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17966,Z_congr_germ,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17967,partialXX_axisFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17968,Z2,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17969,radial_advection_axisFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17970,slowOrder,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17971,shiftedAxialFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17972,omega,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17973,shiftedAxial_axisFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17974,omega_axisFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17975,omega_quotient_eq,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17976,partialX_smooth,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17977,partialEta_smooth,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17978,T_smooth,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17979,Z_smooth,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17980,Z2_smooth,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17981,antidiagonal_indices_le,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17982,omegaDivX_smooth,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17983,omegaDivX_smooth_extension_at_axis,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17984,partialX_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17985,partialEta_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17986,T_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17987,Z_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17988,Z2_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17989,omegaDivX_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17990,Jet2,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17991,jetL,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17992,jetZNumerator,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17993,jetZNumeratorE,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17994,jetZX,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17995,jetZ2,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17996,Z_eq_jet,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17997,Z_partials_eq_jet,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17998,Z2_eq_jet,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-17999,jetShifted,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18000,jetOmegaDivX,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18001,omegaDivX_eq_jet,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18002,AnalyticJetAt,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18003,jetT_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18004,jetZNumerator_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18005,jetZNumeratorX_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18006,jetZNumeratorE_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18007,jetZ_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18008,jetZX_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18009,jetZE_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18010,jetZ2_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18011,jetOmegaDivX_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18012,complexifyJet,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18013,jetOmegaDivX_ofReal,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18014,omegaDivX_complex_formula,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18015,lowerPairs,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18016,lowerConvolution,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18017,lowerPressureSource,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18018,lowerConvolution_smooth,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18019,lowerPressureSource_smooth,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18020,lowerConvolution_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18021,lowerPressureSource_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18022,lowerPressureSource_eq_quotient,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18023,jetPreviousOmega,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18024,jetLowerPressureSource,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18025,lowerPressureSource_eq_jet,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18026,jetLowerPressureSource_ofReal,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18027,lowerPressureSource_complex_formula,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18028,jetLowerPressureSource_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18029,transport_axisFactor,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18030,shiftedProfileAxial,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18031,lowerTransportSource,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18032,lowerTransportSource_eq_quotient,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18033,lowerTransportSource_smooth,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18034,lowerTransportSource_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18035,jetShiftedProfileAxial,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18036,jetLowerTransportSource,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18037,lowerTransportSource_eq_jet,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18038,jetLowerTransportSource_ofReal,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18039,lowerTransportSource_complex_formula,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18040,jetLowerTransportSource_analytic,NavierStokes/AxisSourceRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18041,regularTransportKernel,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18042,regularRadialKernel,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18043,regularTransportTerm,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18044,regularPressureTerm,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18045,tail_pair_indices,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18046,transportKernel_axisFactor,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18047,radialKernel_axisFactor,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18048,transportTerm_axisFactor,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18049,pressureTerm_axisFactor,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18050,pressureTerm_div_axisFactor,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18051,regularTransportKernel_smoothAt,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18052,regularRadialKernel_smoothAt,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18053,regularTransportTerm_smoothOn,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18054,regularPressureTerm_smoothOn,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18055,transportKernel_congr_germ,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18056,transportTerm_congr_germ,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18057,pressureTerm_congr_germ,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18058,transportTerm_eq_regular_of_germs,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18059,pressureTerm_eq_regular_of_germs,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18060,germ_of_nonnegative_eqOn,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18061,transportTerm_eq_regular_on_nonnegative,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18062,pressureTerm_eq_regular_on_nonnegative,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18063,transportTail_eq_regular_of_germs,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18064,pressureTail_div_eq_regular_of_germs,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18065,radialTail_eq_regular_of_germs,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18066,angular_power_lower,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18067,axial_power_lower,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18068,radial_power_lower,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18069,radiusPoint_contDiff,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18070,toRadius_even,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18071,regularTransportTerm_right_smoothOn,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18072,regularPressureTerm_right_smoothOn,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18073,regularTransportTerm_radial_smoothOn,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18074,regularPressureTerm_radial_smoothOn,NavierStokes/AxisTailRegularity.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18075,weight,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18076,squareDecay,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18077,squareDecay_pos,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18078,weight_pos,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18079,squareDecay_le_four_succ,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18080,reciprocal_square_telescope,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18081,sum_squareDecay_le,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18082,sum_squareDecay_le_two,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18083,squareDecay_product_le,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18084,squareDecay_convolution_le,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18085,choose_product_le,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-18086,choose_factorials,NavierStokes/AxisWeightEstimates.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
